iso_code,location,date,total_cases_per_million,new_cases_per_million,total_deaths_per_million,new_deaths_per_million,stringency_index,population,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,extreme_poverty,cvd_death_rate,diabetes_prevalence,female_smokers,male_smokers,handwashing_facilities,hospital_beds_per_100k
MDV,Maldives,12-03-20,14.8,3.7,0,0,,540542,1454.433,30.6,4.12,2.875,15183.616,,164.905,9.19,2.1,55,95.803,
MDV,Maldives,14-03-20,16.65,1.85,0,0,,540542,1454.433,30.6,4.12,2.875,15183.616,,164.905,9.19,2.1,55,95.803,
MDV,Maldives,15-03-20,16.65,0,0,0,,540542,1454.433,30.6,4.12,2.875,15183.616,,164.905,9.19,2.1,55,95.803,
MDV,Maldives,16-03-20,24.05,7.4,0,0,,540542,1454.433,30.6,4.12,2.875,15183.616,,164.905,9.19,2.1,55,95.803,
MDV,Maldives,17-03-20,24.05,0,0,0,,540542,1454.433,30.6,4.12,2.875,15183.616,,164.905,9.19,2.1,55,95.803,
MDV,Maldives,18-03-20,24.05,0,0,0,,540542,1454.433,30.6,4.12,2.875,15183.616,,164.905,9.19,2.1,55,95.803,
MDV,Maldives,19-03-20,24.05,0,0,0,,540542,1454.433,30.6,4.12,2.875,15183.616,,164.905,9.19,2.1,55,95.803,
MDV,Maldives,20-03-20,24.05,0,0,0,,540542,1454.433,30.6,4.12,2.875,15183.616,,164.905,9.19,2.1,55,95.803,
MDV,Maldives,21-03-20,24.05,0,0,0,,540542,1454.433,30.6,4.12,2.875,15183.616,,164.905,9.19,2.1,55,95.803,
MDV,Maldives,22-03-20,24.05,0,0,0,,540542,1454.433,30.6,4.12,2.875,15183.616,,164.905,9.19,2.1,55,95.803,
MDV,Maldives,23-03-20,24.05,0,0,0,,540542,1454.433,30.6,4.12,2.875,15183.616,,164.905,9.19,2.1,55,95.803,
MDV,Maldives,24-03-20,24.05,0,0,0,,540542,1454.433,30.6,4.12,2.875,15183.616,,164.905,9.19,2.1,55,95.803,
MDV,Maldives,25-03-20,24.05,0,0,0,,540542,1454.433,30.6,4.12,2.875,15183.616,,164.905,9.19,2.1,55,95.803,
MDV,Maldives,26-03-20,24.05,0,0,0,,540542,1454.433,30.6,4.12,2.875,15183.616,,164.905,9.19,2.1,55,95.803,
MDV,Maldives,27-03-20,24.05,0,0,0,,540542,1454.433,30.6,4.12,2.875,15183.616,,164.905,9.19,2.1,55,95.803,
MDV,Maldives,28-03-20,25.9,1.85,0,0,,540542,1454.433,30.6,4.12,2.875,15183.616,,164.905,9.19,2.1,55,95.803,
MDV,Maldives,29-03-20,29.6,3.7,0,0,,540542,1454.433,30.6,4.12,2.875,15183.616,,164.905,9.19,2.1,55,95.803,
MDV,Maldives,30-03-20,31.45,1.85,0,0,,540542,1454.433,30.6,4.12,2.875,15183.616,,164.905,9.19,2.1,55,95.803,
MDV,Maldives,31-03-20,31.45,0,0,0,,540542,1454.433,30.6,4.12,2.875,15183.616,,164.905,9.19,2.1,55,95.803,
MDV,Maldives,01-04-20,33.3,1.85,0,0,,540542,1454.433,30.6,4.12,2.875,15183.616,,164.905,9.19,2.1,55,95.803,
MDV,Maldives,02-04-20,35.15,1.85,0,0,,540542,1454.433,30.6,4.12,2.875,15183.616,,164.905,9.19,2.1,55,95.803,
MDV,Maldives,03-04-20,35.15,0,0,0,,540542,1454.433,30.6,4.12,2.875,15183.616,,164.905,9.19,2.1,55,95.803,
MDV,Maldives,04-04-20,35.15,0,0,0,,540542,1454.433,30.6,4.12,2.875,15183.616,,164.905,9.19,2.1,55,95.803,
MDV,Maldives,05-04-20,35.15,0,0,0,,540542,1454.433,30.6,4.12,2.875,15183.616,,164.905,9.19,2.1,55,95.803,
MDV,Maldives,06-04-20,35.15,0,0,0,,540542,1454.433,30.6,4.12,2.875,15183.616,,164.905,9.19,2.1,55,95.803,
MDV,Maldives,07-04-20,35.15,0,0,0,,540542,1454.433,30.6,4.12,2.875,15183.616,,164.905,9.19,2.1,55,95.803,
MDV,Maldives,08-04-20,35.15,0,0,0,,540542,1454.433,30.6,4.12,2.875,15183.616,,164.905,9.19,2.1,55,95.803,
MDV,Maldives,09-04-20,35.15,0,0,0,,540542,1454.433,30.6,4.12,2.875,15183.616,,164.905,9.19,2.1,55,95.803,
MDV,Maldives,10-04-20,35.15,0,0,0,,540542,1454.433,30.6,4.12,2.875,15183.616,,164.905,9.19,2.1,55,95.803,
MDV,Maldives,11-04-20,35.15,0,0,0,,540542,1454.433,30.6,4.12,2.875,15183.616,,164.905,9.19,2.1,55,95.803,
MDV,Maldives,12-04-20,35.15,0,0,0,,540542,1454.433,30.6,4.12,2.875,15183.616,,164.905,9.19,2.1,55,95.803,
MDV,Maldives,13-04-20,37,1.85,0,0,,540542,1454.433,30.6,4.12,2.875,15183.616,,164.905,9.19,2.1,55,95.803,
MDV,Maldives,14-04-20,37,0,0,0,,540542,1454.433,30.6,4.12,2.875,15183.616,,164.905,9.19,2.1,55,95.803,
MDV,Maldives,15-04-20,38.85,1.85,0,0,,540542,1454.433,30.6,4.12,2.875,15183.616,,164.905,9.19,2.1,55,95.803,
MDV,Maldives,16-04-20,38.85,0,0,0,,540542,1454.433,30.6,4.12,2.875,15183.616,,164.905,9.19,2.1,55,95.803,
MDV,Maldives,17-04-20,46.25,7.4,0,0,,540542,1454.433,30.6,4.12,2.875,15183.616,,164.905,9.19,2.1,55,95.803,
MDV,Maldives,18-04-20,53.65,7.4,0,0,,540542,1454.433,30.6,4.12,2.875,15183.616,,164.905,9.19,2.1,55,95.803,
MDV,Maldives,19-04-20,64.75,11.1,0,0,,540542,1454.433,30.6,4.12,2.875,15183.616,,164.905,9.19,2.1,55,95.803,
MDV,Maldives,20-04-20,96.2,31.45,0,0,,540542,1454.433,30.6,4.12,2.875,15183.616,,164.905,9.19,2.1,55,95.803,
MDV,Maldives,21-04-20,127.65,31.45,0,0,,540542,1454.433,30.6,4.12,2.875,15183.616,,164.905,9.19,2.1,55,95.803,
MDV,Maldives,22-04-20,157.25,29.6,0,0,,540542,1454.433,30.6,4.12,2.875,15183.616,,164.905,9.19,2.1,55,95.803,
MDV,Maldives,23-04-20,157.25,0,0,0,,540542,1454.433,30.6,4.12,2.875,15183.616,,164.905,9.19,2.1,55,95.803,
MDV,Maldives,24-04-20,203.499,46.25,0,0,,540542,1454.433,30.6,4.12,2.875,15183.616,,164.905,9.19,2.1,55,95.803,
MDV,Maldives,25-04-20,236.799,33.3,0,0,,540542,1454.433,30.6,4.12,2.875,15183.616,,164.905,9.19,2.1,55,95.803,
MDV,Maldives,26-04-20,253.449,16.65,0,0,,540542,1454.433,30.6,4.12,2.875,15183.616,,164.905,9.19,2.1,55,95.803,
MDV,Maldives,27-04-20,395.899,142.45,0,0,,540542,1454.433,30.6,4.12,2.875,15183.616,,164.905,9.19,2.1,55,95.803,
MDV,Maldives,28-04-20,395.899,0,0,0,,540542,1454.433,30.6,4.12,2.875,15183.616,,164.905,9.19,2.1,55,95.803,
MDV,Maldives,29-04-20,453.249,57.35,0,0,,540542,1454.433,30.6,4.12,2.875,15183.616,,164.905,9.19,2.1,55,95.803,
MDV,Maldives,30-04-20,512.449,59.2,0,0,,540542,1454.433,30.6,4.12,2.875,15183.616,,164.905,9.19,2.1,55,95.803,
MDV,Maldives,01-05-20,865.798,353.349,1.85,1.85,,540542,1454.433,30.6,4.12,2.875,15183.616,,164.905,9.19,2.1,55,95.803,
MDV,Maldives,02-05-20,908.348,42.55,1.85,0,,540542,1454.433,30.6,4.12,2.875,15183.616,,164.905,9.19,2.1,55,95.803,
MDV,Maldives,03-05-20,960.147,51.8,1.85,0,,540542,1454.433,30.6,4.12,2.875,15183.616,,164.905,9.19,2.1,55,95.803,
MDV,Maldives,04-05-20,974.947,14.8,1.85,0,,540542,1454.433,30.6,4.12,2.875,15183.616,,164.905,9.19,2.1,55,95.803,
MDV,Maldives,05-05-20,1019.347,44.4,1.85,0,,540542,1454.433,30.6,4.12,2.875,15183.616,,164.905,9.19,2.1,55,95.803,
MDV,Maldives,06-05-20,1060.047,40.7,1.85,0,,540542,1454.433,30.6,4.12,2.875,15183.616,,164.905,9.19,2.1,55,95.803,
MDV,Maldives,07-05-20,1141.447,81.4,3.7,1.85,,540542,1454.433,30.6,4.12,2.875,15183.616,,164.905,9.19,2.1,55,95.803,
MDV,Maldives,08-05-20,1187.697,46.25,5.55,1.85,,540542,1454.433,30.6,4.12,2.875,15183.616,,164.905,9.19,2.1,55,95.803,
MDV,Maldives,09-05-20,1191.397,3.7,5.55,0,,540542,1454.433,30.6,4.12,2.875,15183.616,,164.905,9.19,2.1,55,95.803,
MDV,Maldives,10-05-20,1461.496,270.099,5.55,0,,540542,1454.433,30.6,4.12,2.875,15183.616,,164.905,9.19,2.1,55,95.803,
MDV,Maldives,11-05-20,1544.746,83.25,5.55,0,,540542,1454.433,30.6,4.12,2.875,15183.616,,164.905,9.19,2.1,55,95.803,
MDV,Maldives,12-05-20,1659.446,114.7,5.55,0,,540542,1454.433,30.6,4.12,2.875,15183.616,,164.905,9.19,2.1,55,95.803,
MDV,Maldives,13-05-20,1672.395,12.95,5.55,0,,540542,1454.433,30.6,4.12,2.875,15183.616,,164.905,9.19,2.1,55,95.803,
MDV,Maldives,14-05-20,1766.745,94.35,7.4,1.85,,540542,1454.433,30.6,4.12,2.875,15183.616,,164.905,9.19,2.1,55,95.803,
MDV,Maldives,15-05-20,1816.695,49.95,7.4,0,,540542,1454.433,30.6,4.12,2.875,15183.616,,164.905,9.19,2.1,55,95.803,
MDV,Maldives,16-05-20,1907.345,90.65,7.4,0,,540542,1454.433,30.6,4.12,2.875,15183.616,,164.905,9.19,2.1,55,95.803,
MDV,Maldives,17-05-20,1994.295,86.95,7.4,0,,540542,1454.433,30.6,4.12,2.875,15183.616,,164.905,9.19,2.1,55,95.803,
MDV,Maldives,18-05-20,2023.895,29.6,7.4,0,,540542,1454.433,30.6,4.12,2.875,15183.616,,164.905,9.19,2.1,55,95.803,
MDV,Maldives,19-05-20,2046.094,22.2,7.4,0,,540542,1454.433,30.6,4.12,2.875,15183.616,,164.905,9.19,2.1,55,95.803,
MDV,Maldives,20-05-20,2114.544,68.45,7.4,0,,540542,1454.433,30.6,4.12,2.875,15183.616,,164.905,9.19,2.1,55,95.803,
MDV,Maldives,21-05-20,2194.094,79.55,7.4,0,,540542,1454.433,30.6,4.12,2.875,15183.616,,164.905,9.19,2.1,55,95.803,
MDV,Maldives,22-05-20,2249.594,55.5,7.4,0,,540542,1454.433,30.6,4.12,2.875,15183.616,,164.905,9.19,2.1,55,95.803,
MDV,Maldives,23-05-20,2356.894,107.3,7.4,0,,540542,1454.433,30.6,4.12,2.875,15183.616,,164.905,9.19,2.1,55,95.803,
MDV,Maldives,24-05-20,2410.543,53.65,7.4,0,,540542,1454.433,30.6,4.12,2.875,15183.616,,164.905,9.19,2.1,55,95.803,
MDV,Maldives,25-05-20,2536.343,125.8,7.4,0,,540542,1454.433,30.6,4.12,2.875,15183.616,,164.905,9.19,2.1,55,95.803,
MEX,Mexico,31-12-19,0,0,0,0,,128932753,66.444,29.3,6.857,4.321,17336.469,2.5,152.783,13.06,6.9,21.4,87.847,1.38
MEX,Mexico,01-01-20,0,0,0,0,0,128932753,66.444,29.3,6.857,4.321,17336.469,2.5,152.783,13.06,6.9,21.4,87.847,1.38
MEX,Mexico,02-01-20,0,0,0,0,0,128932753,66.444,29.3,6.857,4.321,17336.469,2.5,152.783,13.06,6.9,21.4,87.847,1.38
MEX,Mexico,03-01-20,0,0,0,0,0,128932753,66.444,29.3,6.857,4.321,17336.469,2.5,152.783,13.06,6.9,21.4,87.847,1.38
MEX,Mexico,04-01-20,0,0,0,0,0,128932753,66.444,29.3,6.857,4.321,17336.469,2.5,152.783,13.06,6.9,21.4,87.847,1.38
MEX,Mexico,05-01-20,0,0,0,0,0,128932753,66.444,29.3,6.857,4.321,17336.469,2.5,152.783,13.06,6.9,21.4,87.847,1.38
MEX,Mexico,06-01-20,0,0,0,0,0,128932753,66.444,29.3,6.857,4.321,17336.469,2.5,152.783,13.06,6.9,21.4,87.847,1.38
MEX,Mexico,07-01-20,0,0,0,0,0,128932753,66.444,29.3,6.857,4.321,17336.469,2.5,152.783,13.06,6.9,21.4,87.847,1.38
MEX,Mexico,08-01-20,0,0,0,0,0,128932753,66.444,29.3,6.857,4.321,17336.469,2.5,152.783,13.06,6.9,21.4,87.847,1.38
MEX,Mexico,09-01-20,0,0,0,0,0,128932753,66.444,29.3,6.857,4.321,17336.469,2.5,152.783,13.06,6.9,21.4,87.847,1.38
MEX,Mexico,10-01-20,0,0,0,0,0,128932753,66.444,29.3,6.857,4.321,17336.469,2.5,152.783,13.06,6.9,21.4,87.847,1.38
MEX,Mexico,11-01-20,0,0,0,0,0,128932753,66.444,29.3,6.857,4.321,17336.469,2.5,152.783,13.06,6.9,21.4,87.847,1.38
MEX,Mexico,12-01-20,0,0,0,0,0,128932753,66.444,29.3,6.857,4.321,17336.469,2.5,152.783,13.06,6.9,21.4,87.847,1.38
MEX,Mexico,13-01-20,0,0,0,0,0,128932753,66.444,29.3,6.857,4.321,17336.469,2.5,152.783,13.06,6.9,21.4,87.847,1.38
MEX,Mexico,14-01-20,0,0,0,0,0,128932753,66.444,29.3,6.857,4.321,17336.469,2.5,152.783,13.06,6.9,21.4,87.847,1.38
MEX,Mexico,15-01-20,0,0,0,0,0,128932753,66.444,29.3,6.857,4.321,17336.469,2.5,152.783,13.06,6.9,21.4,87.847,1.38
MEX,Mexico,16-01-20,0,0,0,0,0,128932753,66.444,29.3,6.857,4.321,17336.469,2.5,152.783,13.06,6.9,21.4,87.847,1.38
MEX,Mexico,17-01-20,0,0,0,0,0,128932753,66.444,29.3,6.857,4.321,17336.469,2.5,152.783,13.06,6.9,21.4,87.847,1.38
MEX,Mexico,18-01-20,0,0,0,0,0,128932753,66.444,29.3,6.857,4.321,17336.469,2.5,152.783,13.06,6.9,21.4,87.847,1.38
MEX,Mexico,19-01-20,0,0,0,0,0,128932753,66.444,29.3,6.857,4.321,17336.469,2.5,152.783,13.06,6.9,21.4,87.847,1.38
MEX,Mexico,20-01-20,0,0,0,0,0,128932753,66.444,29.3,6.857,4.321,17336.469,2.5,152.783,13.06,6.9,21.4,87.847,1.38
MEX,Mexico,21-01-20,0,0,0,0,0,128932753,66.444,29.3,6.857,4.321,17336.469,2.5,152.783,13.06,6.9,21.4,87.847,1.38
MEX,Mexico,22-01-20,0,0,0,0,0,128932753,66.444,29.3,6.857,4.321,17336.469,2.5,152.783,13.06,6.9,21.4,87.847,1.38
MEX,Mexico,23-01-20,0,0,0,0,0,128932753,66.444,29.3,6.857,4.321,17336.469,2.5,152.783,13.06,6.9,21.4,87.847,1.38
MEX,Mexico,24-01-20,0,0,0,0,0,128932753,66.444,29.3,6.857,4.321,17336.469,2.5,152.783,13.06,6.9,21.4,87.847,1.38
MEX,Mexico,25-01-20,0,0,0,0,0,128932753,66.444,29.3,6.857,4.321,17336.469,2.5,152.783,13.06,6.9,21.4,87.847,1.38
MEX,Mexico,26-01-20,0,0,0,0,0,128932753,66.444,29.3,6.857,4.321,17336.469,2.5,152.783,13.06,6.9,21.4,87.847,1.38
MEX,Mexico,27-01-20,0,0,0,0,0,128932753,66.444,29.3,6.857,4.321,17336.469,2.5,152.783,13.06,6.9,21.4,87.847,1.38
MEX,Mexico,28-01-20,0,0,0,0,0,128932753,66.444,29.3,6.857,4.321,17336.469,2.5,152.783,13.06,6.9,21.4,87.847,1.38
MEX,Mexico,29-01-20,0,0,0,0,0,128932753,66.444,29.3,6.857,4.321,17336.469,2.5,152.783,13.06,6.9,21.4,87.847,1.38
MEX,Mexico,30-01-20,0,0,0,0,0,128932753,66.444,29.3,6.857,4.321,17336.469,2.5,152.783,13.06,6.9,21.4,87.847,1.38
MEX,Mexico,31-01-20,0,0,0,0,0,128932753,66.444,29.3,6.857,4.321,17336.469,2.5,152.783,13.06,6.9,21.4,87.847,1.38
MEX,Mexico,01-02-20,0,0,0,0,0,128932753,66.444,29.3,6.857,4.321,17336.469,2.5,152.783,13.06,6.9,21.4,87.847,1.38
MEX,Mexico,02-02-20,0,0,0,0,0,128932753,66.444,29.3,6.857,4.321,17336.469,2.5,152.783,13.06,6.9,21.4,87.847,1.38
MEX,Mexico,03-02-20,0,0,0,0,0,128932753,66.444,29.3,6.857,4.321,17336.469,2.5,152.783,13.06,6.9,21.4,87.847,1.38
MEX,Mexico,04-02-20,0,0,0,0,0,128932753,66.444,29.3,6.857,4.321,17336.469,2.5,152.783,13.06,6.9,21.4,87.847,1.38
MEX,Mexico,05-02-20,0,0,0,0,0,128932753,66.444,29.3,6.857,4.321,17336.469,2.5,152.783,13.06,6.9,21.4,87.847,1.38
MEX,Mexico,06-02-20,0,0,0,0,0,128932753,66.444,29.3,6.857,4.321,17336.469,2.5,152.783,13.06,6.9,21.4,87.847,1.38
MEX,Mexico,07-02-20,0,0,0,0,0,128932753,66.444,29.3,6.857,4.321,17336.469,2.5,152.783,13.06,6.9,21.4,87.847,1.38
MEX,Mexico,08-02-20,0,0,0,0,0,128932753,66.444,29.3,6.857,4.321,17336.469,2.5,152.783,13.06,6.9,21.4,87.847,1.38
MEX,Mexico,09-02-20,0,0,0,0,0,128932753,66.444,29.3,6.857,4.321,17336.469,2.5,152.783,13.06,6.9,21.4,87.847,1.38
MEX,Mexico,10-02-20,0,0,0,0,0,128932753,66.444,29.3,6.857,4.321,17336.469,2.5,152.783,13.06,6.9,21.4,87.847,1.38
MEX,Mexico,11-02-20,0,0,0,0,0,128932753,66.444,29.3,6.857,4.321,17336.469,2.5,152.783,13.06,6.9,21.4,87.847,1.38
MEX,Mexico,12-02-20,0,0,0,0,0,128932753,66.444,29.3,6.857,4.321,17336.469,2.5,152.783,13.06,6.9,21.4,87.847,1.38
MEX,Mexico,13-02-20,0,0,0,0,0,128932753,66.444,29.3,6.857,4.321,17336.469,2.5,152.783,13.06,6.9,21.4,87.847,1.38
MEX,Mexico,14-02-20,0,0,0,0,0,128932753,66.444,29.3,6.857,4.321,17336.469,2.5,152.783,13.06,6.9,21.4,87.847,1.38
MEX,Mexico,15-02-20,0,0,0,0,0,128932753,66.444,29.3,6.857,4.321,17336.469,2.5,152.783,13.06,6.9,21.4,87.847,1.38
MEX,Mexico,16-02-20,0,0,0,0,0,128932753,66.444,29.3,6.857,4.321,17336.469,2.5,152.783,13.06,6.9,21.4,87.847,1.38
MEX,Mexico,17-02-20,0,0,0,0,0,128932753,66.444,29.3,6.857,4.321,17336.469,2.5,152.783,13.06,6.9,21.4,87.847,1.38
MEX,Mexico,18-02-20,0,0,0,0,0,128932753,66.444,29.3,6.857,4.321,17336.469,2.5,152.783,13.06,6.9,21.4,87.847,1.38
MEX,Mexico,19-02-20,0,0,0,0,0,128932753,66.444,29.3,6.857,4.321,17336.469,2.5,152.783,13.06,6.9,21.4,87.847,1.38
MEX,Mexico,20-02-20,0,0,0,0,0,128932753,66.444,29.3,6.857,4.321,17336.469,2.5,152.783,13.06,6.9,21.4,87.847,1.38
MEX,Mexico,21-02-20,0,0,0,0,0,128932753,66.444,29.3,6.857,4.321,17336.469,2.5,152.783,13.06,6.9,21.4,87.847,1.38
MEX,Mexico,22-02-20,0,0,0,0,0,128932753,66.444,29.3,6.857,4.321,17336.469,2.5,152.783,13.06,6.9,21.4,87.847,1.38
MEX,Mexico,23-02-20,0,0,0,0,0,128932753,66.444,29.3,6.857,4.321,17336.469,2.5,152.783,13.06,6.9,21.4,87.847,1.38
MEX,Mexico,24-02-20,0,0,0,0,0,128932753,66.444,29.3,6.857,4.321,17336.469,2.5,152.783,13.06,6.9,21.4,87.847,1.38
MEX,Mexico,25-02-20,0,0,0,0,0,128932753,66.444,29.3,6.857,4.321,17336.469,2.5,152.783,13.06,6.9,21.4,87.847,1.38
MEX,Mexico,26-02-20,0,0,0,0,0,128932753,66.444,29.3,6.857,4.321,17336.469,2.5,152.783,13.06,6.9,21.4,87.847,1.38
MEX,Mexico,27-02-20,0,0,0,0,0,128932753,66.444,29.3,6.857,4.321,17336.469,2.5,152.783,13.06,6.9,21.4,87.847,1.38
MEX,Mexico,28-02-20,0,0,0,0,2.78,128932753,66.444,29.3,6.857,4.321,17336.469,2.5,152.783,13.06,6.9,21.4,87.847,1.38
MEX,Mexico,29-02-20,0.016,0.016,0,0,2.78,128932753,66.444,29.3,6.857,4.321,17336.469,2.5,152.783,13.06,6.9,21.4,87.847,1.38
MEX,Mexico,01-03-20,0.031,0.016,0,0,2.78,128932753,66.444,29.3,6.857,4.321,17336.469,2.5,152.783,13.06,6.9,21.4,87.847,1.38
MEX,Mexico,02-03-20,0.039,0.008,0,0,2.78,128932753,66.444,29.3,6.857,4.321,17336.469,2.5,152.783,13.06,6.9,21.4,87.847,1.38
MEX,Mexico,03-03-20,,,,,2.78,128932753,66.444,29.3,6.857,4.321,17336.469,2.5,152.783,13.06,6.9,21.4,87.847,1.38
MEX,Mexico,04-03-20,,,,,2.78,128932753,66.444,29.3,6.857,4.321,17336.469,2.5,152.783,13.06,6.9,21.4,87.847,1.38
MEX,Mexico,05-03-20,,,,,2.78,128932753,66.444,29.3,6.857,4.321,17336.469,2.5,152.783,13.06,6.9,21.4,87.847,1.38
MEX,Mexico,06-03-20,,,,,2.78,128932753,66.444,29.3,6.857,4.321,17336.469,2.5,152.783,13.06,6.9,21.4,87.847,1.38
MEX,Mexico,07-03-20,,,,,2.78,128932753,66.444,29.3,6.857,4.321,17336.469,2.5,152.783,13.06,6.9,21.4,87.847,1.38
MEX,Mexico,08-03-20,,,,,2.78,128932753,66.444,29.3,6.857,4.321,17336.469,2.5,152.783,13.06,6.9,21.4,87.847,1.38
MEX,Mexico,09-03-20,0.054,0.016,0,0,2.78,128932753,66.444,29.3,6.857,4.321,17336.469,2.5,152.783,13.06,6.9,21.4,87.847,1.38
MEX,Mexico,10-03-20,,,,,2.78,128932753,66.444,29.3,6.857,4.321,17336.469,2.5,152.783,13.06,6.9,21.4,87.847,1.38
MEX,Mexico,11-03-20,,,,,2.78,128932753,66.444,29.3,6.857,4.321,17336.469,2.5,152.783,13.06,6.9,21.4,87.847,1.38
MEX,Mexico,12-03-20,0.085,0.031,0,0,2.78,128932753,66.444,29.3,6.857,4.321,17336.469,2.5,152.783,13.06,6.9,21.4,87.847,1.38
MEX,Mexico,13-03-20,0.124,0.039,0,0,2.78,128932753,66.444,29.3,6.857,4.321,17336.469,2.5,152.783,13.06,6.9,21.4,87.847,1.38
MEX,Mexico,14-03-20,0.202,0.078,0,0,2.78,128932753,66.444,29.3,6.857,4.321,17336.469,2.5,152.783,13.06,6.9,21.4,87.847,1.38
MEX,Mexico,15-03-20,0.318,0.116,0,0,2.78,128932753,66.444,29.3,6.857,4.321,17336.469,2.5,152.783,13.06,6.9,21.4,87.847,1.38
MEX,Mexico,16-03-20,0.411,0.093,0,0,2.78,128932753,66.444,29.3,6.857,4.321,17336.469,2.5,152.783,13.06,6.9,21.4,87.847,1.38
MEX,Mexico,17-03-20,0.636,0.225,0,0,2.78,128932753,66.444,29.3,6.857,4.321,17336.469,2.5,152.783,13.06,6.9,21.4,87.847,1.38
MEX,Mexico,18-03-20,0.721,0.085,0,0,2.78,128932753,66.444,29.3,6.857,4.321,17336.469,2.5,152.783,13.06,6.9,21.4,87.847,1.38
MEX,Mexico,19-03-20,0.915,0.194,0,0,2.78,128932753,66.444,29.3,6.857,4.321,17336.469,2.5,152.783,13.06,6.9,21.4,87.847,1.38
MEX,Mexico,20-03-20,1.272,0.357,0,0,2.78,128932753,66.444,29.3,6.857,4.321,17336.469,2.5,152.783,13.06,6.9,21.4,87.847,1.38
MEX,Mexico,21-03-20,1.574,0.302,0.016,0.016,8.33,128932753,66.444,29.3,6.857,4.321,17336.469,2.5,152.783,13.06,6.9,21.4,87.847,1.38
MEX,Mexico,22-03-20,1.947,0.372,0.016,0,8.33,128932753,66.444,29.3,6.857,4.321,17336.469,2.5,152.783,13.06,6.9,21.4,87.847,1.38
MEX,Mexico,23-03-20,2.451,0.504,0.016,0,19.44,128932753,66.444,29.3,6.857,4.321,17336.469,2.5,152.783,13.06,6.9,21.4,87.847,1.38
MEX,Mexico,24-03-20,2.846,0.396,0.031,0.016,52.78,128932753,66.444,29.3,6.857,4.321,17336.469,2.5,152.783,13.06,6.9,21.4,87.847,1.38
MEX,Mexico,25-03-20,3.141,0.295,0.039,0.008,52.78,128932753,66.444,29.3,6.857,4.321,17336.469,2.5,152.783,13.06,6.9,21.4,87.847,1.38
MEX,Mexico,26-03-20,3.684,0.543,0.039,0,63.89,128932753,66.444,29.3,6.857,4.321,17336.469,2.5,152.783,13.06,6.9,21.4,87.847,1.38
MEX,Mexico,27-03-20,4.537,0.853,0.062,0.023,63.89,128932753,66.444,29.3,6.857,4.321,17336.469,2.5,152.783,13.06,6.9,21.4,87.847,1.38
MEX,Mexico,28-03-20,5.561,1.024,0.093,0.031,63.89,128932753,66.444,29.3,6.857,4.321,17336.469,2.5,152.783,13.06,6.9,21.4,87.847,1.38
MEX,Mexico,29-03-20,6.577,1.016,0.124,0.031,63.89,128932753,66.444,29.3,6.857,4.321,17336.469,2.5,152.783,13.06,6.9,21.4,87.847,1.38
MEX,Mexico,30-03-20,7.702,1.125,0.155,0.031,82.41,128932753,66.444,29.3,6.857,4.321,17336.469,2.5,152.783,13.06,6.9,21.4,87.847,1.38
MEX,Mexico,31-03-20,8.485,0.783,0.217,0.062,82.41,128932753,66.444,29.3,6.857,4.321,17336.469,2.5,152.783,13.06,6.9,21.4,87.847,1.38
MEX,Mexico,01-04-20,9.424,0.938,0.225,0.008,82.41,128932753,66.444,29.3,6.857,4.321,17336.469,2.5,152.783,13.06,6.9,21.4,87.847,1.38
MEX,Mexico,02-04-20,10.688,1.264,0.287,0.062,82.41,128932753,66.444,29.3,6.857,4.321,17336.469,2.5,152.783,13.06,6.9,21.4,87.847,1.38
MEX,Mexico,03-04-20,11.712,1.024,0.388,0.101,82.41,128932753,66.444,29.3,6.857,4.321,17336.469,2.5,152.783,13.06,6.9,21.4,87.847,1.38
MEX,Mexico,04-04-20,13.092,1.381,0.465,0.078,82.41,128932753,66.444,29.3,6.857,4.321,17336.469,2.5,152.783,13.06,6.9,21.4,87.847,1.38
MEX,Mexico,05-04-20,14.659,1.567,0.613,0.147,82.41,128932753,66.444,29.3,6.857,4.321,17336.469,2.5,152.783,13.06,6.9,21.4,87.847,1.38
MEX,Mexico,06-04-20,16.621,1.962,0.729,0.116,82.41,128932753,66.444,29.3,6.857,4.321,17336.469,2.5,152.783,13.06,6.9,21.4,87.847,1.38
MEX,Mexico,07-04-20,18.917,2.296,0.969,0.24,82.41,128932753,66.444,29.3,6.857,4.321,17336.469,2.5,152.783,13.06,6.9,21.4,87.847,1.38
MEX,Mexico,08-04-20,21.6,2.684,1.094,0.124,82.41,128932753,66.444,29.3,6.857,4.321,17336.469,2.5,152.783,13.06,6.9,21.4,87.847,1.38
MEX,Mexico,09-04-20,24.672,3.071,1.35,0.256,82.41,128932753,66.444,29.3,6.857,4.321,17336.469,2.5,152.783,13.06,6.9,21.4,87.847,1.38
MEX,Mexico,10-04-20,26.688,2.017,1.505,0.155,82.41,128932753,66.444,29.3,6.857,4.321,17336.469,2.5,152.783,13.06,6.9,21.4,87.847,1.38
MEX,Mexico,11-04-20,29.814,3.126,1.807,0.302,82.41,128932753,66.444,29.3,6.857,4.321,17336.469,2.5,152.783,13.06,6.9,21.4,87.847,1.38
MEX,Mexico,12-04-20,32.722,2.908,2.117,0.31,82.41,128932753,66.444,29.3,6.857,4.321,17336.469,2.5,152.783,13.06,6.9,21.4,87.847,1.38
